Sample Name,Sample Value,Date modified,Lot,Surface,Sub-board,Link Id,Component,Shape,Pin Id,InspectObject Id,InspectWindow Id,Anchor Id,AI Judge,Algorithm Name,Algorithm Version,Element Id,Element Name,Ng Type
CircleCenter: X,-156408,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
CircleCenter: Y,-470935,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
CircleCenter: Z,0,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusTopLeft: X,-806408,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusTopLeft: Y,-1120935,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusTopLeft: Z,0,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusTopRight: X,493592,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusTopRight: Y,-1120935,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusTopRight: Z,0,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusBottomLeft: X,-806408,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusBottomLeft: Y,179065,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusBottomLeft: Z,0,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusBottomRight: X,493592,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusBottomRight: Y,179065,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusBottomRight: Z,0,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
BoxCenter: X,-156408,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
BoxCenter: Y,-470935,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
BoxCenter: Z,0,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
InsideAverage,227,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
Inside-Outside,186,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
Circle Match,93,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK1,,,1,1,-1,Ok,CircularFiducial,1.5.0.0,,,
CircleCenter: X,-118331,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
CircleCenter: Y,-305904,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
CircleCenter: Z,0,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusTopLeft: X,-768331,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusTopLeft: Y,-955904,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusTopLeft: Z,0,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusTopRight: X,531669,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusTopRight: Y,-955904,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusTopRight: Z,0,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusBottomLeft: X,-768331,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusBottomLeft: Y,344096,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusBottomLeft: Z,0,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusBottomRight: X,531669,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusBottomRight: Y,344096,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
UserDefineRadiusBottomRight: Z,0,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
BoxCenter: X,-118331,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
BoxCenter: Y,-305904,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
BoxCenter: Z,0,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
InsideAverage,228,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
Inside-Outside,180,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
Circle Match,93,2025/03/14 15:02:28,,A,0,MARK_CIRCULAR_1300,MARK2,,,2,1,-1,Ok,CircularFiducial,1.5.0.0,,,
Width,6573437,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,COMPONENT_NG
Height,6573437,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,COMPONENT_NG
ResultType,Found,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,MISSING
TopLeft: X,-3277523,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
TopLeft: Y,-3290313,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
TopLeft: Z,0,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
TopRight: X,3303460,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
TopRight: Y,-3275219,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
TopRight: Z,0,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
BottomLeft: X,-3292617,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
BottomLeft: Y,3290671,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
BottomLeft: Z,0,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
BottomRight: X,3288366,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
BottomRight: Y,3305765,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
BottomRight: Z,0,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
Center: X,1648,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
Center: Y,3953,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
Center: Z,0,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,
Shift: Vector.X,1648,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,SHIFT
Shift: Vector.Y,3953,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,SHIFT
Shift: Vector.Z,0,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,SHIFT
Shift: Rotation,0.0720410687318309,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,SHIFT
Side Overhang,0,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,SHIFT
End Overhang,0,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,2,-1,Ok,RectAlignSimple,1.2.0.0,49,Body,SHIFT
Height,1434,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,3,-1,Ok,FindPlane,1.1.0.0,49,Body,MISSING
InclinationX,4,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,3,-1,Ok,FindPlane,1.1.0.0,49,Body,LIFTED_BODY
InclinationY,10,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,3,-1,Ok,FindPlane,1.1.0.0,49,Body,LIFTED_BODY
HeightProfile: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,4,-1,Ok,Soldering Condition,0.0.0.3,1,Lead,
LsfRgbImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,4,-1,Ok,Soldering Condition,0.0.0.3,1,Lead,
PadTipHeight,6,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,4,-1,Ok,Soldering Condition,0.0.0.3,1,Lead,
TerminalTipEndPosition,15,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,4,-1,Ok,Soldering Condition,0.0.0.3,1,Lead,
TerminalTipBeginPosition,20,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,4,-1,Ok,Soldering Condition,0.0.0.3,1,Lead,
Sample_LeadHeight,124,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,4,-1,Ok,Soldering Condition,0.0.0.3,1,Lead,LIFTED_LEAD
SolderJointWithTerminal,1407396359241726,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,4,-1,Ok,Soldering Condition,0.0.0.3,1,Lead,
LsfFilletProfileImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,4,-1,Ok,Soldering Condition,0.0.0.3,1,Lead,
Sample_SolderFlatBrightness,170,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,4,-1,Ok,Soldering Condition,0.0.0.3,1,Lead,NOSOLDER
DepthImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,4,-1,Ok,Soldering Condition,0.0.0.3,1,Lead,
BelowTresholdImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,4,-1,Ok,Soldering Condition,0.0.0.3,1,Lead,
GerberPadInfoId,788,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,4,-1,Ok,Soldering Condition,0.0.0.3,1,Lead,
LeadHeight,128,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,1,40,99,-1,Ok,LeadSideBlackWhite,1.4.2.0,1,Lead,LIFTED_LEAD
HeightProfile: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,6,40,376,-1,Ok,Soldering Condition,0.0.0.3,6,Lead,
LsfRgbImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,6,40,376,-1,Ok,Soldering Condition,0.0.0.3,6,Lead,
PadTipHeight,0,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,6,40,376,-1,Ok,Soldering Condition,0.0.0.3,6,Lead,
TerminalTipEndPosition,16,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,6,40,376,-1,Ok,Soldering Condition,0.0.0.3,6,Lead,
TerminalTipBeginPosition,21,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,6,40,376,-1,Ok,Soldering Condition,0.0.0.3,6,Lead,
Sample_LeadHeight,121,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,6,40,376,-1,Ok,Soldering Condition,0.0.0.3,6,Lead,LIFTED_LEAD
SolderJointWithTerminal,1407396359307264,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,6,40,376,-1,Ok,Soldering Condition,0.0.0.3,6,Lead,
LsfFilletProfileImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,6,40,376,-1,Ok,Soldering Condition,0.0.0.3,6,Lead,
Sample_SolderFlatBrightness,206,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,6,40,376,-1,Ok,Soldering Condition,0.0.0.3,6,Lead,NOSOLDER
DepthImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,6,40,376,-1,Ok,Soldering Condition,0.0.0.3,6,Lead,
BelowTresholdImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,6,40,376,-1,Ok,Soldering Condition,0.0.0.3,6,Lead,
GerberPadInfoId,791,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,6,40,376,-1,Ok,Soldering Condition,0.0.0.3,6,Lead,
LeadHeight,122,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,6,40,377,-1,Ok,LeadSideBlackWhite,1.4.2.0,6,Lead,LIFTED_LEAD
HeightProfile: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,18,40,378,-1,Ok,Soldering Condition,0.0.0.3,18,Lead,
LsfRgbImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,18,40,378,-1,Ok,Soldering Condition,0.0.0.3,18,Lead,
PadTipHeight,6,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,18,40,378,-1,Ok,Soldering Condition,0.0.0.3,18,Lead,
TerminalTipEndPosition,16,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,18,40,378,-1,Ok,Soldering Condition,0.0.0.3,18,Lead,
TerminalTipBeginPosition,21,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,18,40,378,-1,Ok,Soldering Condition,0.0.0.3,18,Lead,
Sample_LeadHeight,133,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,18,40,378,-1,Ok,Soldering Condition,0.0.0.3,18,Lead,LIFTED_LEAD
SolderJointWithTerminal,1407396359307264,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,18,40,378,-1,Ok,Soldering Condition,0.0.0.3,18,Lead,
LsfFilletProfileImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,18,40,378,-1,Ok,Soldering Condition,0.0.0.3,18,Lead,
Sample_SolderFlatBrightness,176,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,18,40,378,-1,Ok,Soldering Condition,0.0.0.3,18,Lead,NOSOLDER
DepthImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,18,40,378,-1,Ok,Soldering Condition,0.0.0.3,18,Lead,
BelowTresholdImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,18,40,378,-1,Ok,Soldering Condition,0.0.0.3,18,Lead,
GerberPadInfoId,754,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,18,40,378,-1,Ok,Soldering Condition,0.0.0.3,18,Lead,
LeadHeight,135,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,18,40,379,-1,Ok,LeadSideBlackWhite,1.4.2.0,18,Lead,LIFTED_LEAD
HeightProfile: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,24,40,380,-1,Ok,Soldering Condition,0.0.0.3,24,Lead,
LsfRgbImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,24,40,380,-1,Ok,Soldering Condition,0.0.0.3,24,Lead,
PadTipHeight,-17,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,24,40,380,-1,Ok,Soldering Condition,0.0.0.3,24,Lead,
TerminalTipEndPosition,17,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,24,40,380,-1,Ok,Soldering Condition,0.0.0.3,24,Lead,
TerminalTipBeginPosition,22,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,24,40,380,-1,Ok,Soldering Condition,0.0.0.3,24,Lead,
Sample_LeadHeight,133,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,24,40,380,-1,Ok,Soldering Condition,0.0.0.3,24,Lead,LIFTED_LEAD
SolderJointWithTerminal,1407396359438338,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,24,40,380,-1,Ok,Soldering Condition,0.0.0.3,24,Lead,
LsfFilletProfileImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,24,40,380,-1,Ok,Soldering Condition,0.0.0.3,24,Lead,
Sample_SolderFlatBrightness,116,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,24,40,380,-1,Ok,Soldering Condition,0.0.0.3,24,Lead,NOSOLDER
DepthImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,24,40,380,-1,Ok,Soldering Condition,0.0.0.3,24,Lead,
BelowTresholdImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,24,40,380,-1,Ok,Soldering Condition,0.0.0.3,24,Lead,
GerberPadInfoId,779,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,24,40,380,-1,Ok,Soldering Condition,0.0.0.3,24,Lead,
LeadHeight,133,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,24,40,381,-1,Ok,LeadSideBlackWhite,1.4.2.0,24,Lead,LIFTED_LEAD
HeightProfile: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,25,40,382,-1,Ok,Soldering Condition,0.0.0.3,25,Lead,
LsfRgbImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,25,40,382,-1,Ok,Soldering Condition,0.0.0.3,25,Lead,
PadTipHeight,-22,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,25,40,382,-1,Ok,Soldering Condition,0.0.0.3,25,Lead,
TerminalTipEndPosition,16,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,25,40,382,-1,Ok,Soldering Condition,0.0.0.3,25,Lead,
TerminalTipBeginPosition,21,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,25,40,382,-1,Ok,Soldering Condition,0.0.0.3,25,Lead,
Sample_LeadHeight,142,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,25,40,382,-1,Ok,Soldering Condition,0.0.0.3,25,Lead,LIFTED_LEAD
SolderJointWithTerminal,1407396359241726,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,25,40,382,-1,Ok,Soldering Condition,0.0.0.3,25,Lead,
LsfFilletProfileImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,25,40,382,-1,Ok,Soldering Condition,0.0.0.3,25,Lead,
Sample_SolderFlatBrightness,110,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,25,40,382,-1,Ok,Soldering Condition,0.0.0.3,25,Lead,NOSOLDER
DepthImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,25,40,382,-1,Ok,Soldering Condition,0.0.0.3,25,Lead,
BelowTresholdImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,25,40,382,-1,Ok,Soldering Condition,0.0.0.3,25,Lead,
GerberPadInfoId,780,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,25,40,382,-1,Ok,Soldering Condition,0.0.0.3,25,Lead,
LeadHeight,147,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,25,40,383,-1,Ok,LeadSideBlackWhite,1.4.2.0,25,Lead,LIFTED_LEAD
HeightProfile: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,31,40,384,-1,Ok,Soldering Condition,0.0.0.3,31,Lead,
LsfRgbImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,31,40,384,-1,Ok,Soldering Condition,0.0.0.3,31,Lead,
PadTipHeight,-1,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,31,40,384,-1,Ok,Soldering Condition,0.0.0.3,31,Lead,
TerminalTipEndPosition,16,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,31,40,384,-1,Ok,Soldering Condition,0.0.0.3,31,Lead,
TerminalTipBeginPosition,21,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,31,40,384,-1,Ok,Soldering Condition,0.0.0.3,31,Lead,
Sample_LeadHeight,132,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,31,40,384,-1,Ok,Soldering Condition,0.0.0.3,31,Lead,LIFTED_LEAD
SolderJointWithTerminal,1407396359307263,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,31,40,384,-1,Ok,Soldering Condition,0.0.0.3,31,Lead,
LsfFilletProfileImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,31,40,384,-1,Ok,Soldering Condition,0.0.0.3,31,Lead,
Sample_SolderFlatBrightness,141,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,31,40,384,-1,Ok,Soldering Condition,0.0.0.3,31,Lead,NOSOLDER
DepthImage: Unknown IValue,,2025/03/14 15:02:28,,A,0,AT90C8534A,IC8,QFP48P50_900X900X120L60X22,31,40,384,-1,Ok,Soldering Condition,0.0.0.3,31,Lead,
